cust_number,due_date,clear_date,date_diff(cd-dd)
200769623,13-10-2019,15-10-2019,2
200769623,16-10-2019,15-10-2019,-1
200769623,17-10-2019,15-10-2019,-2
200769623,10-10-2019,15-10-2019,5
200769623,17-10-2019,15-10-2019,-2
200769623,13-10-2019,15-10-2019,2
200769623,20-10-2019,15-10-2019,-5
200769623,18-10-2019,15-10-2019,-3
200769623,19-10-2019,15-10-2019,-4
200769623,20-10-2019,15-10-2019,-5
200769623,17-10-2019,15-10-2019,-2
200769623,17-10-2019,15-10-2019,-2
200769623,11-10-2019,15-10-2019,4
200769623,19-10-2019,15-10-2019,-4
200769623,19-10-2019,15-10-2019,-4
200769623,20-10-2019,15-10-2019,-5
200769623,12-10-2019,15-10-2019,3
200769623,17-10-2019,15-10-2019,-2
200769623,18-10-2019,15-10-2019,-3
200769623,18-10-2019,15-10-2019,-3
200769623,12-10-2019,15-10-2019,3
200769623,13-10-2019,15-10-2019,2
200769623,17-10-2019,15-10-2019,-2
200772595,12-10-2019,15-10-2019,3
200772595,12-10-2019,15-10-2019,3
200772595,13-10-2019,15-10-2019,2
200772670,13-10-2019,15-10-2019,2
200772670,12-10-2019,15-10-2019,3
200772670,11-10-2019,15-10-2019,4
200772670,12-10-2019,15-10-2019,3
200774000,16-10-2019,15-10-2019,-1
200776463,12-10-2019,15-10-2019,3
200776463,13-10-2019,15-10-2019,2
200777735,17-10-2019,15-10-2019,-2
200778870,09-10-2019,15-10-2019,6
200778870,09-10-2019,15-10-2019,6
200779906,11-10-2019,15-10-2019,4
200779906,12-10-2019,15-10-2019,3
200780383,09-10-2019,15-10-2019,6
200780383,12-10-2019,15-10-2019,3
200781803,14-10-2019,15-10-2019,1
200782669,11-10-2019,15-10-2019,4
200782669,12-10-2019,15-10-2019,3
200792293,11-10-2019,15-10-2019,4
200793088,16-10-2019,15-10-2019,-1
200793513,12-10-2019,15-10-2019,3
200793568,11-10-2019,15-10-2019,4
200793568,12-10-2019,15-10-2019,3
200793568,15-10-2019,15-10-2019,0
200793568,09-10-2019,15-10-2019,6
200793830,12-10-2019,15-10-2019,3
200794332,12-10-2019,15-10-2019,3
200794332,15-10-2019,15-10-2019,0
200794332,12-10-2019,15-10-2019,3
200799367,13-10-2019,15-10-2019,2
200799367,11-10-2019,15-10-2019,4
200881076,13-10-2019,15-10-2019,2
200881076,12-10-2019,15-10-2019,3
200900909,08-10-2019,15-10-2019,7
200915438,11-10-2019,15-10-2019,4
200920735,15-10-2019,15-10-2019,0
200936373,12-10-2019,15-10-2019,3
200936373,11-10-2019,15-10-2019,4
200936373,15-10-2019,15-10-2019,0
200936373,12-10-2019,15-10-2019,3
100011023,18-10-2019,16-10-2019,-2
100013148,18-10-2019,16-10-2019,-2
100019293,04-10-2019,16-10-2019,12
100030964,23-10-2019,16-10-2019,-7
100031704,15-10-2019,16-10-2019,1
100031704,17-10-2019,16-10-2019,-1
100031704,16-10-2019,16-10-2019,0
100031704,17-10-2019,16-10-2019,-1
100034823,17-10-2019,16-10-2019,-1
100049079,16-10-2019,16-10-2019,0
140103400,22-10-2019,16-10-2019,-6
140104472,11-10-2019,16-10-2019,5
140104472,14-10-2019,16-10-2019,2
140106181,13-08-2019,16-10-2019,64
140106408,06-10-2019,16-10-2019,10
140106408,10-10-2019,16-10-2019,6
200002965,24-10-2019,16-10-2019,-8
200020431,24-10-2019,16-10-2019,-8
200020431,24-10-2019,16-10-2019,-8
200020431,24-10-2019,16-10-2019,-8
200020431,24-10-2019,16-10-2019,-8
200020431,24-10-2019,16-10-2019,-8
200040366,10-10-2019,16-10-2019,6
200078795,17-10-2019,16-10-2019,-1
200132251,15-10-2019,16-10-2019,1
200148860,15-10-2019,16-10-2019,1
200152991,16-10-2019,16-10-2019,0
200185734,16-10-2019,16-10-2019,0
200230690,24-10-2019,16-10-2019,-8
200230690,24-10-2019,16-10-2019,-8
200230690,24-10-2019,16-10-2019,-8
200230690,24-10-2019,16-10-2019,-8
200337148,16-10-2019,16-10-2019,0
200346918,12-10-2019,16-10-2019,4
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200353024,24-10-2019,16-10-2019,-8
200384836,22-08-2019,16-10-2019,55
200407025,01-10-2019,16-10-2019,15
200416837,24-10-2019,16-10-2019,-8
200416837,24-10-2019,16-10-2019,-8
200416837,24-10-2019,16-10-2019,-8
200416837,24-10-2019,16-10-2019,-8
200416837,24-10-2019,16-10-2019,-8
200416837,24-10-2019,16-10-2019,-8
200418007,16-10-2019,16-10-2019,0
200434439,10-10-2019,16-10-2019,6
200435191,10-11-2019,16-10-2019,-25
200458253,13-10-2019,16-10-2019,3
200466603,16-10-2019,16-10-2019,0
200592182,24-10-2019,16-10-2019,-8
200592182,24-10-2019,16-10-2019,-8
200592182,24-10-2019,16-10-2019,-8
200701314,13-10-2019,16-10-2019,3
200704045,16-10-2019,16-10-2019,0
200704858,16-10-2019,16-10-2019,0
200705089,16-10-2019,16-10-2019,0
200705372,15-10-2019,16-10-2019,1
200706844,16-10-2019,16-10-2019,0
200706844,13-10-2019,16-10-2019,3
200706844,16-10-2019,16-10-2019,0
200707741,12-10-2019,16-10-2019,4
200707822,16-10-2019,16-10-2019,0
200707822,18-07-2019,16-10-2019,90
200719839,17-10-2019,16-10-2019,-1
200726979,16-10-2019,16-10-2019,0
200726979,15-10-2019,16-10-2019,1
200726979,16-10-2019,16-10-2019,0
200729290,16-10-2019,16-10-2019,0
200729942,16-10-2019,16-10-2019,0
200732755,16-10-2019,16-10-2019,0
200736337,15-10-2019,16-10-2019,1
200736337,15-10-2019,16-10-2019,1
200736337,15-10-2019,16-10-2019,1
200741174,12-10-2019,16-10-2019,4
200741174,12-10-2019,16-10-2019,4
200742521,16-10-2019,16-10-2019,0
200743129,15-10-2019,16-10-2019,1
200755701,15-10-2019,16-10-2019,1
200756072,08-10-2019,16-10-2019,8
200756072,18-07-2019,16-10-2019,90
200756072,10-10-2019,16-10-2019,6
200759878,15-10-2019,16-10-2019,1
200759878,16-10-2019,16-10-2019,0
200759878,10-10-2019,16-10-2019,6
200761734,17-10-2019,16-10-2019,-1
200761734,17-10-2019,16-10-2019,-1
200762301,14-10-2019,16-10-2019,2
200762301,15-10-2019,16-10-2019,1
200762301,09-11-2019,16-10-2019,-24
200762301,16-10-2019,16-10-2019,0
200762301,16-10-2019,16-10-2019,0
200762301,15-10-2019,16-10-2019,1
200762301,13-10-2019,16-10-2019,3
200762301,15-10-2019,16-10-2019,1
200762301,14-10-2019,16-10-2019,2
200762301,13-10-2019,16-10-2019,3
200762301,16-10-2019,16-10-2019,0
200769623,19-10-2019,16-10-2019,-3
200769623,21-10-2019,16-10-2019,-5
200769623,15-10-2019,16-10-2019,1
200769623,20-10-2019,16-10-2019,-4
200769623,20-10-2019,16-10-2019,-4
200769623,21-10-2019,16-10-2019,-5
200769623,21-10-2019,16-10-2019,-5
200769623,15-10-2019,16-10-2019,1
200769623,20-10-2019,16-10-2019,-4
200769623,14-10-2019,16-10-2019,2
200769623,17-10-2019,16-10-2019,-1
200769623,20-10-2019,16-10-2019,-4
200769623,10-10-2019,16-10-2019,6
200769623,21-10-2019,16-10-2019,-5
200769623,20-10-2019,16-10-2019,-4
200769623,13-10-2019,16-10-2019,3
200769623,21-10-2019,16-10-2019,-5
200769623,21-10-2019,16-10-2019,-5
200769623,21-10-2019,16-10-2019,-5
200769623,15-10-2019,16-10-2019,1
200769623,21-10-2019,16-10-2019,-5
200769623,20-10-2019,16-10-2019,-4
200769623,20-10-2019,16-10-2019,-4
200769623,21-10-2019,16-10-2019,-5
200769623,21-10-2019,16-10-2019,-5
200769623,19-10-2019,16-10-2019,-3
200769623,21-10-2019,16-10-2019,-5
200772595,12-10-2019,16-10-2019,4
200772670,15-10-2019,16-10-2019,1
200772670,14-10-2019,16-10-2019,2
200772670,08-10-2019,16-10-2019,8
200780383,16-10-2019,16-10-2019,0
200780825,13-10-2019,16-10-2019,3
200789344,17-10-2019,16-10-2019,-1
200790107,15-10-2019,16-10-2019,1
200792277,15-10-2019,16-10-2019,1
200792293,15-10-2019,16-10-2019,1
200792734,16-10-2019,16-10-2019,0
200793513,16-10-2019,16-10-2019,0
200793568,16-10-2019,16-10-2019,0
200793568,10-10-2019,16-10-2019,6
200793830,16-10-2019,16-10-2019,0
200794332,17-10-2019,16-10-2019,-1
200794332,15-10-2019,16-10-2019,1
200794332,16-10-2019,16-10-2019,0
200794332,17-10-2019,16-10-2019,-1
200794332,17-10-2019,16-10-2019,-1
200794332,16-10-2019,16-10-2019,0
200797452,15-10-2019,16-10-2019,1
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200803720,24-10-2019,16-10-2019,-8
200806643,15-10-2019,16-10-2019,1
200816950,14-10-2019,16-10-2019,2
200886415,13-10-2019,16-10-2019,3
200936373,16-10-2019,16-10-2019,0
200936373,15-10-2019,16-10-2019,1
200974851,16-10-2019,16-10-2019,0
200974851,16-10-2019,16-10-2019,0
200974851,16-10-2019,16-10-2019,0
CC6000,07-11-2019,16-10-2019,-22
100021540,16-10-2019,17-10-2019,1
100021540,17-10-2019,17-10-2019,0
100031704,16-10-2019,17-10-2019,1
100031970,16-10-2019,17-10-2019,1
100044037,17-10-2019,17-10-2019,0
140103713,27-10-2019,17-10-2019,-10
140104249,12-10-2019,17-10-2019,5
140104340,13-10-2019,17-10-2019,4
140104429,11-10-2019,17-10-2019,6
140104440,12-10-2019,17-10-2019,5
140105686,13-10-2019,17-10-2019,4
140105686,14-10-2019,17-10-2019,3
140105686,11-10-2019,17-10-2019,6
140105686,13-10-2019,17-10-2019,4
140105686,14-10-2019,17-10-2019,3
140105686,11-10-2019,17-10-2019,6
140105686,07-10-2019,17-10-2019,10
140106408,06-10-2019,17-10-2019,11
200386051,18-10-2019,17-10-2019,-1
200397082,14-10-2019,17-10-2019,3
200418007,17-10-2019,17-10-2019,0
200455322,20-10-2019,17-10-2019,-3
200700823,17-10-2019,17-10-2019,0
200704045,17-10-2019,17-10-2019,0
200705089,17-10-2019,17-10-2019,0
200705742,22-10-2019,17-10-2019,-5
200705742,16-10-2019,17-10-2019,1
200705742,30-10-2019,17-10-2019,-13
200706844,17-10-2019,17-10-2019,0
200712102,03-10-2019,17-10-2019,14
200712105,14-10-2019,17-10-2019,3
200725421,29-10-2019,17-10-2019,-12
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200726979,17-10-2019,17-10-2019,0
200729290,17-10-2019,17-10-2019,0
200739534,15-10-2019,17-10-2019,2
200747369,13-11-2019,17-10-2019,-27
200747369,16-10-2019,17-10-2019,1
200747369,19-10-2019,17-10-2019,-2
200748108,17-10-2019,17-10-2019,0
200749225,17-10-2019,17-10-2019,0
200752302,17-10-2019,17-10-2019,0
200759878,16-10-2019,17-10-2019,1
200759878,17-10-2019,17-10-2019,0
200759878,16-10-2019,17-10-2019,1
200761734,18-10-2019,17-10-2019,-1
200762301,11-11-2019,17-10-2019,-25
200762950,18-10-2019,17-10-2019,-1
200763489,17-10-2019,17-10-2019,0
200769369,17-10-2019,17-10-2019,0
200769623,21-10-2019,17-10-2019,-4
200769623,22-10-2019,17-10-2019,-5
200769623,22-10-2019,17-10-2019,-5
200769623,20-10-2019,17-10-2019,-3
200769623,20-10-2019,17-10-2019,-3
200769623,16-10-2019,17-10-2019,1
200769623,21-10-2019,17-10-2019,-4
200769623,21-10-2019,17-10-2019,-4
200769623,21-10-2019,17-10-2019,-4
200769623,19-10-2019,17-10-2019,-2
200769623,19-10-2019,17-10-2019,-2
200769623,22-10-2019,17-10-2019,-5
200769623,21-10-2019,17-10-2019,-4
200769623,16-10-2019,17-10-2019,1
200769623,22-10-2019,17-10-2019,-5
200769623,22-10-2019,17-10-2019,-5
200769623,22-10-2019,17-10-2019,-5
200769623,19-10-2019,17-10-2019,-2
200769623,22-10-2019,17-10-2019,-5
200769623,21-10-2019,17-10-2019,-4
200769623,22-10-2019,17-10-2019,-5
200769623,22-10-2019,17-10-2019,-5
200769623,21-10-2019,17-10-2019,-4
200769623,21-10-2019,17-10-2019,-4
200769623,22-10-2019,17-10-2019,-5
200769623,22-10-2019,17-10-2019,-5
200769623,21-10-2019,17-10-2019,-4
200769623,22-10-2019,17-10-2019,-5
200769623,14-10-2019,17-10-2019,3
200769623,15-10-2019,17-10-2019,2
200769623,22-10-2019,17-10-2019,-5
200769623,16-10-2019,17-10-2019,1
200772595,17-10-2019,17-10-2019,0
200772595,17-10-2019,17-10-2019,0
200772670,16-10-2019,17-10-2019,1
200772670,16-10-2019,17-10-2019,1
200776463,02-10-2019,17-10-2019,15
200776463,17-10-2019,17-10-2019,0
200780383,17-10-2019,17-10-2019,0
200782001,19-10-2019,17-10-2019,-2
200792293,16-10-2019,17-10-2019,1
200792293,17-10-2019,17-10-2019,0
200793568,16-10-2019,17-10-2019,1
200794332,18-10-2019,17-10-2019,-1
200794332,18-10-2019,17-10-2019,-1
200794332,17-10-2019,17-10-2019,0
200875006,17-10-2019,17-10-2019,0
200881076,17-10-2019,17-10-2019,0
200936373,17-10-2019,17-10-2019,0
200936373,16-10-2019,17-10-2019,1
200965912,17-10-2019,17-10-2019,0
200974851,17-10-2019,17-10-2019,0
200978592,18-10-2019,17-10-2019,-1
200992849,04-10-2019,17-10-2019,13
100030565,20-10-2019,18-10-2019,-2
100031704,17-10-2019,18-10-2019,1
100044010,11-11-2019,18-10-2019,-24
100049850,26-10-2019,18-10-2019,-8
100054980,09-11-2019,18-10-2019,-22
140101555,07-10-2019,18-10-2019,11
140101772,20-10-2019,18-10-2019,-2
140103592,20-10-2019,18-10-2019,-2
140104229,15-10-2019,18-10-2019,3
140104240,19-10-2019,18-10-2019,-1
140104240,19-10-2019,18-10-2019,-1
140104277,18-10-2019,18-10-2019,0
140104409,19-10-2019,18-10-2019,-1
140104429,15-10-2019,18-10-2019,3
140104429,05-10-2019,18-10-2019,13
140104429,10-10-2019,18-10-2019,8
140105785,12-10-2019,18-10-2019,6
140106408,07-10-2019,18-10-2019,11
200084163,18-10-2019,18-10-2019,0
200126819,18-10-2019,18-10-2019,0
200126819,16-10-2019,18-10-2019,2
200126819,17-10-2019,18-10-2019,1
200152991,04-11-2019,18-10-2019,-17
200345943,17-10-2019,18-10-2019,1
200418007,15-10-2019,18-10-2019,3
200418007,13-10-2019,18-10-2019,5
200418007,15-10-2019,18-10-2019,3
200434439,18-10-2019,18-10-2019,0
200515231,15-10-2019,18-10-2019,3
200515231,15-10-2019,18-10-2019,3
200555117,18-10-2019,18-10-2019,0
200561861,18-10-2019,18-10-2019,0
200571849,17-10-2019,18-10-2019,1
200661137,29-10-2019,18-10-2019,-11
200701314,17-10-2019,18-10-2019,1
200704045,18-10-2019,18-10-2019,0
200704045,18-10-2019,18-10-2019,0
200704858,23-10-2019,18-10-2019,-5
200705742,18-10-2019,18-10-2019,0
200705742,23-10-2019,18-10-2019,-5
200706844,18-10-2019,18-10-2019,0
200706844,18-10-2019,18-10-2019,0
200712187,18-10-2019,18-10-2019,0
200714710,18-10-2019,18-10-2019,0
200718130,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200726979,18-10-2019,18-10-2019,0
200727278,18-10-2019,18-10-2019,0
200736337,17-10-2019,18-10-2019,1
200739534,18-10-2019,18-10-2019,0
200739534,18-10-2019,18-10-2019,0
200739534,18-10-2019,18-10-2019,0
200741174,17-10-2019,18-10-2019,1
200741831,24-08-2019,18-10-2019,55
200742791,19-10-2019,18-10-2019,-1
200748108,18-10-2019,18-10-2019,0
200750051,18-10-2019,18-10-2019,0
200756072,18-09-2019,18-10-2019,30
200756072,17-10-2019,18-10-2019,1
200759878,18-10-2019,18-10-2019,0
200759878,18-10-2019,18-10-2019,0
200759878,27-10-2019,18-10-2019,-9
200759878,17-10-2019,18-10-2019,1
200759878,17-10-2019,18-10-2019,1
200759878,18-10-2019,18-10-2019,0
200759878,18-10-2019,18-10-2019,0
200761734,20-10-2019,18-10-2019,-2
200761734,19-10-2019,18-10-2019,-1
200762301,18-10-2019,18-10-2019,0
200763152,21-09-2019,18-10-2019,27
200763814,15-10-2019,18-10-2019,3
200769623,22-10-2019,18-10-2019,-4
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,17-10-2019,18-10-2019,1
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,17-10-2019,18-10-2019,1
200769623,23-10-2019,18-10-2019,-5
200769623,17-10-2019,18-10-2019,1
200769623,22-10-2019,18-10-2019,-4
200769623,23-10-2019,18-10-2019,-5
200769623,19-10-2019,18-10-2019,-1
200769623,23-10-2019,18-10-2019,-5
200769623,23-10-2019,18-10-2019,-5
200769623,16-10-2019,18-10-2019,2
200769623,23-10-2019,18-10-2019,-5
200769623,12-10-2019,18-10-2019,6
200769623,23-10-2019,18-10-2019,-5
200769623,20-10-2019,18-10-2019,-2
200769623,23-10-2019,18-10-2019,-5
200769623,21-10-2019,18-10-2019,-3
200769623,23-10-2019,18-10-2019,-5
200769623,17-10-2019,18-10-2019,1
200772670,17-10-2019,18-10-2019,1
200772670,17-10-2019,18-10-2019,1
200777735,19-10-2019,18-10-2019,-1
200778355,18-10-2019,18-10-2019,0
200779051,24-10-2019,18-10-2019,-6
200779719,18-10-2019,18-10-2019,0
200780383,18-10-2019,18-10-2019,0
200780383,17-10-2019,18-10-2019,1
200780383,18-10-2019,18-10-2019,0
200780383,17-10-2019,18-10-2019,1
200780825,16-10-2019,18-10-2019,2
200781803,19-10-2019,18-10-2019,-1
200782669,17-10-2019,18-10-2019,1
200789077,12-10-2019,18-10-2019,6
200794332,19-10-2019,18-10-2019,-1
200794332,12-10-2019,18-10-2019,6
200794332,12-10-2019,18-10-2019,6
200794332,18-10-2019,18-10-2019,0
200794332,19-10-2019,18-10-2019,-1
200794332,19-10-2019,18-10-2019,-1
200900909,17-10-2019,18-10-2019,1
200920735,18-10-2019,18-10-2019,0
200936373,18-10-2019,18-10-2019,0
200974851,18-10-2019,18-10-2019,0
200974851,18-10-2019,18-10-2019,0
100000222,17-11-2019,21-10-2019,-27
100010265,18-10-2019,21-10-2019,3
100030194,18-10-2019,21-10-2019,3
100031704,20-10-2019,21-10-2019,1
100031704,18-10-2019,21-10-2019,3
100056786,04-10-2019,21-10-2019,17
140103480,20-10-2019,21-10-2019,1
140104392,19-10-2019,21-10-2019,2
140104409,27-10-2019,21-10-2019,-6
140104409,25-10-2019,21-10-2019,-4
140104409,28-10-2019,21-10-2019,-7
140104409,26-10-2019,21-10-2019,-5
140104423,18-10-2019,21-10-2019,3
140104429,17-10-2019,21-10-2019,4
140104429,14-10-2019,21-10-2019,7
140104429,21-10-2019,21-10-2019,0
140104429,19-10-2019,21-10-2019,2
140104429,19-10-2019,21-10-2019,2
140104440,14-10-2019,21-10-2019,7
140104550,21-10-2019,21-10-2019,0
140105508,26-10-2019,21-10-2019,-5
140105686,17-10-2019,21-10-2019,4
140105847,20-10-2019,21-10-2019,1
140105847,19-10-2019,21-10-2019,2
140106030,21-10-2019,21-10-2019,0
140106408,14-10-2019,21-10-2019,7
140106408,15-10-2019,21-10-2019,6
140106408,14-10-2019,21-10-2019,7
140106408,14-10-2019,21-10-2019,7
140106408,09-10-2019,21-10-2019,12
140106408,13-10-2019,21-10-2019,8
140106408,14-10-2019,21-10-2019,7
200148860,18-10-2019,21-10-2019,3
200148860,20-10-2019,21-10-2019,1
200148860,21-10-2019,21-10-2019,0
200148860,18-10-2019,21-10-2019,3
200148860,21-10-2019,21-10-2019,0
200148860,21-10-2019,21-10-2019,0
200148860,19-10-2019,21-10-2019,2
200200412,23-10-2019,21-10-2019,-2
200274078,08-11-2019,21-10-2019,-18
200275115,19-10-2019,21-10-2019,2
200357714,18-10-2019,21-10-2019,3
200418007,16-10-2019,21-10-2019,5
200418007,21-10-2019,21-10-2019,0
200418007,10-11-2019,21-10-2019,-20
200418007,19-10-2019,21-10-2019,2
200418007,11-11-2019,21-10-2019,-21
200434439,22-10-2019,21-10-2019,-1
200434439,22-10-2019,21-10-2019,-1
200466603,20-10-2019,21-10-2019,1
200466603,19-10-2019,21-10-2019,2
200493614,21-10-2019,21-10-2019,0
200501669,16-10-2019,21-10-2019,5
200515231,18-10-2019,21-10-2019,3
200540723,16-10-2019,21-10-2019,5
200696090,18-10-2019,21-10-2019,3
200696090,19-10-2019,21-10-2019,2
200696090,19-10-2019,21-10-2019,2
200700919,18-10-2019,21-10-2019,3
200704045,21-10-2019,21-10-2019,0
200704045,19-10-2019,21-10-2019,2
200705089,15-10-2019,21-10-2019,6
200705089,16-10-2019,21-10-2019,5
200705372,21-10-2019,21-10-2019,0
200705742,08-11-2019,21-10-2019,-18
200705742,24-10-2019,21-10-2019,-3
200705742,08-11-2019,21-10-2019,-18
200705742,07-11-2019,21-10-2019,-17
200705742,01-11-2019,21-10-2019,-11
200705742,21-10-2019,21-10-2019,0
200705742,19-10-2019,21-10-2019,2
200706844,18-10-2019,21-10-2019,3
200706844,21-10-2019,21-10-2019,0
200706844,19-10-2019,21-10-2019,2
200707822,19-10-2019,21-10-2019,2
200708511,25-10-2019,21-10-2019,-4
200711029,20-10-2019,21-10-2019,1
200714710,19-10-2019,21-10-2019,2
200723794,21-10-2019,21-10-2019,0
200723794,20-10-2019,21-10-2019,1
200726979,19-10-2019,21-10-2019,2
200726979,20-10-2019,21-10-2019,1
200726979,21-10-2019,21-10-2019,0
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200726979,21-10-2019,21-10-2019,0
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200726979,21-10-2019,21-10-2019,0
200726979,17-10-2019,21-10-2019,4
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200726979,19-10-2019,21-10-2019,2
200729290,21-10-2019,21-10-2019,0
200732755,21-10-2019,21-10-2019,0
200739006,22-10-2019,21-10-2019,-1
200739534,19-10-2019,21-10-2019,2
200743123,19-10-2019,21-10-2019,2
200744019,14-10-2019,21-10-2019,7
200744019,08-10-2019,21-10-2019,13
200744019,09-10-2019,21-10-2019,12
200744019,16-10-2019,21-10-2019,5
200744019,19-10-2019,21-10-2019,2
200744019,11-10-2019,21-10-2019,10
200744019,13-10-2019,21-10-2019,8
200744019,07-10-2019,21-10-2019,14
200744019,13-10-2019,21-10-2019,8
200744019,13-10-2019,21-10-2019,8
200744019,10-10-2019,21-10-2019,11
200744019,16-10-2019,21-10-2019,5
200744019,18-10-2019,21-10-2019,3
200748108,20-10-2019,21-10-2019,1
200748108,20-10-2019,21-10-2019,1
200749782,20-10-2019,21-10-2019,1
200752302,20-10-2019,21-10-2019,1
200752302,20-10-2019,21-10-2019,1
200758883,22-10-2019,21-10-2019,-1
200759878,19-10-2019,21-10-2019,2
200759878,19-10-2019,21-10-2019,2
200759878,19-10-2019,21-10-2019,2
200759878,20-10-2019,21-10-2019,1
200759878,18-10-2019,21-10-2019,3
200759878,19-10-2019,21-10-2019,2
200759878,19-10-2019,21-10-2019,2
200759878,17-10-2019,21-10-2019,4
200762301,19-10-2019,21-10-2019,2
200762301,13-11-2019,21-10-2019,-23
200762301,18-10-2019,21-10-2019,3
200762301,13-11-2019,21-10-2019,-23
200762950,23-10-2019,21-10-2019,-2
200763814,18-10-2019,21-10-2019,3
200763814,18-10-2019,21-10-2019,3
200764795,19-10-2019,21-10-2019,2
200764795,18-10-2019,21-10-2019,3
200765011,19-10-2019,21-10-2019,2
200767729,22-10-2019,21-10-2019,-1
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,16-10-2019,21-10-2019,5
200769623,17-10-2019,21-10-2019,4
200769623,20-10-2019,21-10-2019,1
200769623,17-10-2019,21-10-2019,4
200769623,25-10-2019,21-10-2019,-4
200769623,23-10-2019,21-10-2019,-2
200769623,23-10-2019,21-10-2019,-2
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,22-10-2019,21-10-2019,-1
200769623,23-10-2019,21-10-2019,-2
200769623,23-10-2019,21-10-2019,-2
200769623,23-10-2019,21-10-2019,-2
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,19-10-2019,21-10-2019,2
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,23-10-2019,21-10-2019,-2
200769623,24-10-2019,21-10-2019,-3
200769623,25-10-2019,21-10-2019,-4
200769623,25-10-2019,21-10-2019,-4
200769623,23-10-2019,21-10-2019,-2
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,25-10-2019,21-10-2019,-4
200769623,25-10-2019,21-10-2019,-4
200769623,19-10-2019,21-10-2019,2
200769623,25-10-2019,21-10-2019,-4
200769623,17-10-2019,21-10-2019,4
200769623,23-10-2019,21-10-2019,-2
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,22-10-2019,21-10-2019,-1
200769623,24-10-2019,21-10-2019,-3
200769623,25-10-2019,21-10-2019,-4
200769623,24-10-2019,21-10-2019,-3
200769623,24-10-2019,21-10-2019,-3
200769623,23-10-2019,21-10-2019,-2
200772595,19-10-2019,21-10-2019,2
200772595,19-10-2019,21-10-2019,2
200772595,19-10-2019,21-10-2019,2
200772670,19-10-2019,21-10-2019,2
200776463,21-10-2019,21-10-2019,0
200776463,21-10-2019,21-10-2019,0
200776463,19-10-2019,21-10-2019,2
200778355,19-10-2019,21-10-2019,2
200779906,19-10-2019,21-10-2019,2
200781803,21-10-2019,21-10-2019,0
200781803,21-10-2019,21-10-2019,0
200781803,21-10-2019,21-10-2019,0
200781803,21-10-2019,21-10-2019,0
200781803,21-10-2019,21-10-2019,0
200785971,18-10-2019,21-10-2019,3
200792283,19-10-2019,21-10-2019,2
200792293,15-10-2019,21-10-2019,6
200792734,20-10-2019,21-10-2019,1
200793513,21-10-2019,21-10-2019,0
200793513,19-10-2019,21-10-2019,2
200793513,21-10-2019,21-10-2019,0
200793568,19-10-2019,21-10-2019,2
200793568,21-10-2019,21-10-2019,0
200794332,23-10-2019,21-10-2019,-2
200794332,22-10-2019,21-10-2019,-1
200794332,19-10-2019,21-10-2019,2
200794332,22-10-2019,21-10-2019,-1
200797452,17-10-2019,21-10-2019,4
200799367,13-10-2019,21-10-2019,8
200799367,19-10-2019,21-10-2019,2
